ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl.y,gene,ENTREZID,description
ENSG00000172889.16,54.40520639481949,-1.406665469127687,0.4682156020560706,-3.0043113961828922,0.0026618273491927106,0.011996279716921103,ENSG00000172889,EGFL7,51162,EGF like domain multiple 7 [Source:HGNC Symbol;Acc:HGNC:20594]
ENSG00000104321.11,7.354459096116741,-3.8322238137561784,1.2782479526845614,-2.9980285168521386,0.0027173224592405947,0.01222851741140536,ENSG00000104321,TRPA1,8989,transient receptor potential cation channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:497]
ENSG00000214814.7,3.24791667307964,-5.25746580774361,1.7586920076197667,-2.9894181499460624,0.0027950932371788545,0.012531489447085927,ENSG00000214814,FER1L6,654463,fer-1 like family member 6 [Source:HGNC Symbol;Acc:HGNC:28065]
ENSG00000260060.1,24.15641010118102,-1.607544300558989,0.5402978855740476,-2.9752925996573714,0.0029270920596080803,0.013055519882474213,ENSG00000260060,NA,NA,"novel transcript, antisense to PYCARD"
ENSG00000199804.1,11.133329324276422,-2.47561024985494,0.8345693174391247,-2.9663326917545305,0.003013742852221781,0.01338669731848852,ENSG00000199804,RNA5SP383,NA,"RNA, 5S ribosomal pseudogene 383 [Source:HGNC Symbol;Acc:HGNC:43283]"
ENSG00000236816.3,3.5265799254907813,-5.378693768481879,1.814770290366255,-2.963842750255933,0.003038234999775727,0.013481621478659575,NA,NA,NA,NA
ENSG00000205038.12,10.4631378656382,-3.049148650186291,1.0288946903912153,-2.9635186950249666,0.0030414358642954975,0.013490280029143053,ENSG00000205038,PKHD1L1,93035,PKHD1 like 1 [Source:HGNC Symbol;Acc:HGNC:20313]
ENSG00000283390.1,30.71504154790949,-1.7075869371892147,0.5765286018774552,-2.9618425376095616,0.0030580413074179813,0.013542015193018028,ENSG00000283390,NA,NA,PET100 homolog (PET100) pseudogene
ENSG00000241641.1,3.5047254458933694,-5.367414026441968,1.8159734792534468,-2.9556676282786527,0.0031199310603929106,0.013781823129296999,ENSG00000241641,RPS23P6,NA,ribosomal protein S23 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36511]
ENSG00000276390.1,10.043513386749026,-2.816628297896659,0.9533130680755654,-2.9545680136143857,0.0031310712968620463,0.013819724333983095,ENSG00000276390,NA,NA,"novel transcript, sense intronic to RPAP3"
ENSG00000135750.15,4.075063117183345,-5.580924368994033,1.8942910057529148,-2.946181105249882,0.0032172396906482497,0.01414223114830558,ENSG00000135750,KCNK1,3775,potassium two pore domain channel subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:6272]
ENSG00000272144.1,26.97899166404012,-1.7019101201101938,0.5780657955959765,-2.9441460350643167,0.0032384715176723535,0.014215303315629488,ENSG00000272144,NA,NA,novel transcript
ENSG00000174945.13,4.823316508018048,-4.3376619555194615,1.4782789022649852,-2.934264940718152,0.0033433868663372457,0.014610485573356367,NA,NA,NA,NA
ENSG00000134871.19,103.38445677664747,-1.1541722793758724,0.39343436339731974,-2.9335827948772795,0.003350742729038833,0.014639667544598643,ENSG00000134871,COL4A2,1284,collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]
ENSG00000224233.1,3.923346468027863,-5.5288178159463595,1.885439558915723,-2.932376055123118,0.0033637916120744186,0.014690733917457696,ENSG00000224233,OR2J4P,NA,olfactory receptor family 2 subfamily J member 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:8262]
ENSG00000235559.1,14.261461893575387,-2.3683723678092137,0.8081548167600676,-2.9305924046881695,0.0033831635807639393,0.014760409786998378,ENSG00000235559,NOP56P1,NA,NOP56 ribonucleoprotein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13962]
ENSG00000132970.14,3.3386976714517322,-5.2936794090273,1.808723085966104,-2.926749511907598,0.003425246300927066,0.014922905191609605,ENSG00000132970,WASF3,10810,WASP family member 3 [Source:HGNC Symbol;Acc:HGNC:12734]
ENSG00000116141.17,3.9243129598354125,-5.526613943754708,1.8902904847563504,-2.923685004142135,0.0034591459898481057,0.015049341167197321,ENSG00000116141,MARK1,4139,microtubule affinity regulating kinase 1 [Source:HGNC Symbol;Acc:HGNC:6896]
ENSG00000185028.4,23.57344566300031,-1.8374177567460221,0.6296806246031182,-2.9180153953508245,0.0035226695706320342,0.015285667477710388,ENSG00000185028,LRRC14B,389257,leucine rich repeat containing 14B [Source:HGNC Symbol;Acc:HGNC:37268]
ENSG00000236830.7,30.086409689801638,-1.4273741886082107,0.48968800101444404,-2.9148645375243905,0.0035584295986508217,0.015412961262601515,NA,NA,NA,NA
ENSG00000229413.2,27.163959039451754,-1.8206702733612603,0.6249494490736711,-2.913308070052613,0.003576215996546006,0.015471379642841388,ENSG00000229413,NA,NA,novel pseudogene
ENSG00000205420.11,5.283536928061784,-4.516321603234121,1.5515972157336073,-2.9107564498295186,0.0036055494480117666,0.015588911430010026,ENSG00000205420,KRT6A,3853,keratin 6A [Source:HGNC Symbol;Acc:HGNC:6443]
ENSG00000277978.1,19.954815578629308,-1.94269277688053,0.6678586553460085,-2.9088382119926965,0.0036277454412749917,0.015669189751552234,ENSG00000277978,NA,NA,"novel transcript, antisense to CKLF"
ENSG00000214944.9,11.567835398441144,-3.2781139893762106,1.12766302088029,-2.9069978607768916,0.003649156932625987,0.015742776521330732,NA,NA,NA,NA
ENSG00000230246.7,8.339783704176282,-3.452697490876217,1.1880537376039166,-2.906179562079124,0.0036587142522396397,0.015777702842891612,NA,NA,NA,NA
ENSG00000252361.1,25.75247832087593,-1.9264606366637134,0.6632591991390991,-2.9045366263509522,0.0036779716763629096,0.015841764300025523,ENSG00000252361,RNU6-118P,NA,"RNA, U6 small nuclear 118, pseudogene [Source:HGNC Symbol;Acc:HGNC:47081]"
ENSG00000231177.4,42.22297617852241,-1.1621161301981013,0.40064398631479803,-2.900620425848578,0.0037242470320660585,0.0160219051437279,ENSG00000231177,LINC00852,84657,long intergenic non-protein coding RNA 852 [Source:HGNC Symbol;Acc:HGNC:29904]
ENSG00000117501.14,4.759052514926232,-4.2723425490382505,1.4733345983701631,-2.899777520845852,0.0037342760841193754,0.016061850439901503,NA,NA,NA,NA
ENSG00000271789.1,19.41553634674776,-1.963786069954533,0.6778161304905405,-2.8972253412342472,0.0037647923059619887,0.016186657799747362,ENSG00000271789,NA,NA,novel transcript
ENSG00000137675.5,3.959025441703128,-5.538910667597847,1.9170368772977362,-2.889308355614692,0.003860902672066844,0.01654716365527338,ENSG00000137675,MMP27,64066,matrix metallopeptidase 27 [Source:HGNC Symbol;Acc:HGNC:14250]
ENSG00000266983.1,26.0599390145869,-1.7966158711397526,0.6219196044308508,-2.888823343628031,0.003866862440239034,0.016566129724135164,NA,NA,NA,NA
ENSG00000236801.1,8.024342795362523,-3.068954307108686,1.0624596008175355,-2.888537413325838,0.0038703798314808956,0.01657199891250411,ENSG00000236801,RPL24P8,NA,RPL24 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:36409]
ENSG00000280224.1,21.344516881679663,-2.2986677694578503,0.7959590310077446,-2.88792221698592,0.0038779575676704055,0.01659719718555786,ENSG00000280224,NA,NA,novel transcript
ENSG00000287431.1,80.26821774169326,-1.0103076655259262,0.3505919535838177,-2.8817194895614944,0.00395511663411897,0.016890600942226424,ENSG00000287431,RENO1,NA,regulator of early neurogenesis 1 [Source:HGNC Symbol;Acc:HGNC:54096]
ENSG00000164078.13,8.71108183201278,-3.945508357497326,1.3692246096591147,-2.881564010509283,0.0039570685083927986,0.016895594865180403,NA,NA,NA,NA
ENSG00000149531.15,7.641114621067,-3.949600981162054,1.3709813807476279,-2.8808567618972662,0.003965958307062286,0.01692685743547912,ENSG00000149531,FRG1BP,NA,"FSHD region gene 1 family member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:15792]"
ENSG00000165105.10,3.9494137740688533,-5.529852745098422,1.921264730736695,-2.878235704133308,0.003999062194560254,0.017037835616603193,ENSG00000165105,RASEF,158158,RAS and EF-hand domain containing [Source:HGNC Symbol;Acc:HGNC:26464]
ENSG00000247627.2,44.83082629245044,-1.4001877249894998,0.48692206450033204,-2.875588984504819,0.004032744570416815,0.017161021041474156,ENSG00000247627,MTND4P12,NA,MT-ND4 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:42199]
ENSG00000196933.5,14.60651931441147,-2.1097321535295785,0.733742171815529,-2.875304479650365,0.004036380489907842,0.017173108874500517,ENSG00000196933,RPS26P11,NA,ribosomal protein S26 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:31817]
ENSG00000234222.6,34.87087178444462,-1.4217680399462347,0.4949590952395312,-2.8724960377951683,0.004072431857287834,0.017312846753801715,ENSG00000234222,LIX1L-AS1,105371260,LIX1L antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41210]
ENSG00000206846.1,9.30748744403614,-3.1463440565935437,1.0975329078185334,-2.8667423401884564,0.0041472050527222165,0.017589167452048343,ENSG00000206846,Y_RNA,NA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000249138.1,3.1880742895570893,-5.232616662494838,1.831262369567615,-2.8573822896444527,0.004271510338390716,0.018049011981708874,ENSG00000249138,SLED1,643036,"proteoglycan 3, pro eosinophil major basic protein 2 pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:643036]"
ENSG00000091010.6,5.070069576679732,-3.777461737781117,1.3226415164340064,-2.855998160382556,0.004290176199144993,0.018117247113619925,ENSG00000091010,POU4F3,5459,POU class 4 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9220]
ENSG00000144278.15,4.618482177984615,-5.007052964323896,1.7550640957991996,-2.85291743834794,0.00433198747603293,0.01826523600517536,ENSG00000144278,GALNT13,114805,polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242]
ENSG00000253764.3,42.51388469874067,-1.4086513433320804,0.49397441513861234,-2.8516686293090787,0.0043490411718350086,0.018333560519769913,NA,NA,NA,NA
ENSG00000109061.10,8.917614453920551,-3.535406376816761,1.2408554195863313,-2.8491686630142397,0.004383363626751112,0.018438649411418276,ENSG00000109061,MYH1,4619,myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567]
ENSG00000287625.1,40.71877572967206,-1.2063079131104943,0.4234209613631178,-2.848956530699451,0.004386287297775049,0.018447353980046526,ENSG00000287625,NA,NA,novel transcript
ENSG00000279483.2,29.593235834955074,-1.6858582657758177,0.5921757532151773,-2.8468883716068527,0.0044148840437442625,0.018564007063783083,ENSG00000279483,NA,NA,ribosomal protein L41 (RPL41) pseudogene
ENSG00000230638.4,3.7646929980158843,-5.467551855098148,1.921753457228021,-2.8450849584965305,0.004439957904050993,0.018651278417172967,ENSG00000230638,NA,NA,novel pseudogene
ENSG00000242798.1,12.544600814372785,-2.6635088460319616,0.9364793785268872,-2.844172447472093,0.0044526941613506465,0.018693869790371995,ENSG00000242798,NA,NA,novel transcript
ENSG00000229562.1,3.6622389944911085,-5.435349297829254,1.9134379633563388,-2.840619555961549,0.004502599197195201,0.018877693566182286,ENSG00000229562,ZFYVE9P1,NA,zinc finger FYVE-type containing 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33359]
ENSG00000230896.1,15.213661426082538,-2.8361520694112343,0.9991952594078555,-2.8384362742993785,0.0045335170888175045,0.018977840438493127,ENSG00000230896,NA,NA,novel transcript
ENSG00000271788.1,13.682860280864897,-2.040150380031869,0.7194979178361486,-2.835519505278781,0.004575122122218305,0.01913345668466737,ENSG00000271788,NA,NA,novel transcript
ENSG00000251545.2,3.664752020219089,-5.432900977048407,1.9167097860060425,-2.8344932637763867,0.004589842558278151,0.019187585773154277,ENSG00000251545,NA,100289470,novel pseudogene
ENSG00000276136.1,31.889895722608358,-1.4510601433721706,0.51248778068552,-2.8314043730587803,0.0046344089154499645,0.019340192752685666,ENSG00000276136,NA,NA,novel transcript
ENSG00000196240.5,3.6414384594307134,-5.418265091772991,1.9145012457238637,-2.8301183422444685,0.004653078954787286,0.019414353776186877,NA,NA,NA,NA
ENSG00000213280.2,20.506236170959404,-1.7747172096943107,0.6272588036394522,-2.82932212253878,0.004664672235664679,0.019455206280176114,ENSG00000213280,NA,NA,ribosomal protein S10 (RPS10) pseudogene
ENSG00000204531.20,23.302617392926138,-1.7440127221277841,0.6172272015214116,-2.8255603736013963,0.004719799258960925,0.01963581996136499,NA,NA,NA,NA
ENSG00000135423.13,11.999753233627393,-2.3091223384742516,0.8174919369043692,-2.824642341083267,0.004733341894076752,0.019680785321953633,ENSG00000135423,GLS2,27165,glutaminase 2 [Source:HGNC Symbol;Acc:HGNC:29570]
ENSG00000100234.12,6.503638267435804,-4.141743381721357,1.4666321971514453,-2.8239823111517834,0.004743100249660805,0.019713767197435245,ENSG00000100234,TIMP3,7078,TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]
ENSG00000284614.1,85.35272236930936,-1.1464453153194305,0.40617638780633863,-2.8225306781398767,0.0047646263261233775,0.01979942487175827,ENSG00000284614,NA,NA,"RNA binding protein, fox-1 homolog (C. elegans) 1 (RBFOX1) pseudogene"
ENSG00000005421.9,3.784563562717481,-5.479666497859848,1.9431864902559457,-2.8199385521345905,0.004803284641146856,0.019933215831566965,ENSG00000005421,PON1,5444,paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]
ENSG00000081923.15,34.11021758129368,-1.4510077935111754,0.5161863359712888,-2.811015504276895,0.004938540608075023,0.020404318562869478,ENSG00000081923,ATP8B1,5205,ATPase phospholipid transporting 8B1 [Source:HGNC Symbol;Acc:HGNC:3706]
ENSG00000164946.20,11.25762342656353,-3.0921360002379656,1.1004580391279262,-2.8098627028872207,0.00495626382201006,0.020461883067847266,ENSG00000164946,FREM1,158326,FRAS1 related extracellular matrix 1 [Source:HGNC Symbol;Acc:HGNC:23399]
ENSG00000147234.10,8.554672977033285,-3.243395600598927,1.1547532642036418,-2.808734732467447,0.004973660940322344,0.02052193522328302,NA,NA,NA,NA
ENSG00000188316.15,3.7813189091292494,-5.476413165379925,1.9550644914829862,-2.8011419517040435,0.005092211409235684,0.020943053094898453,ENSG00000188316,ENO4,387712,enolase 4 [Source:HGNC Symbol;Acc:HGNC:31670]
ENSG00000280331.1,3.6554288464901235,-5.432519507921572,1.9434634465964424,-2.7952774298047434,0.005185519417560449,0.0212781708977509,ENSG00000280331,NA,NA,TEC
ENSG00000225071.1,80.73388136585066,-1.1830794710496662,0.42330706880980373,-2.7948493144139674,0.005192391119676054,0.021302319790242323,ENSG00000225071,RPS26P58,NA,ribosomal protein S26 pseudogene 58 [Source:HGNC Symbol;Acc:HGNC:36571]
ENSG00000167612.13,3.7243553652648043,-5.455292636513331,1.9521714634281855,-2.7944741221313394,0.005198420114347834,0.02132300287025046,ENSG00000167612,ANKRD33,341405,ankyrin repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:13788]
ENSG00000275601.1,16.735637634418065,-1.671294914632309,0.598229472757888,-2.793735499067773,0.005210307593614873,0.02135553560389756,ENSG00000275601,NA,NA,"novel transcript, sense intronic to CATSPER2"
ENSG00000251595.7,45.319368681106674,-1.0628128829772499,0.3806282976919864,-2.7922592445748835,0.005234140220427361,0.02143694150976244,ENSG00000251595,ABCA11P,79963,"ATP binding cassette subfamily A member 11, pseudogene [Source:HGNC Symbol;Acc:HGNC:31]"
ENSG00000155926.14,49.53667190531272,-1.1237115311281605,0.4025345319942007,-2.791590389925478,0.005244970582063035,0.021473152219928904,ENSG00000155926,SLA,6503,Src like adaptor [Source:HGNC Symbol;Acc:HGNC:10902]
ENSG00000184635.16,4.285005805531879,-4.8983692305455175,1.7580204632655976,-2.786298187591394,0.00533138039049571,0.021760900830166987,ENSG00000184635,ZNF93,81931,zinc finger protein 93 [Source:HGNC Symbol;Acc:HGNC:13169]
ENSG00000269906.1,22.97901617069986,-1.6787194838223656,0.6027846204600894,-2.7849408011455963,0.005353749647956025,0.021843946031494046,ENSG00000269906,NA,NA,"novel transcript, sense intronic to SAV1"
ENSG00000267150.1,38.082190545230226,-1.3805133924003141,0.4958036911707331,-2.7843951486938927,0.0053627656689350855,0.021868335471887886,ENSG00000267150,NA,NA,"novel transcript, antisense ZNF519"
ENSG00000224536.2,48.21830228028548,-1.177622960012687,0.4231503805168764,-2.782989249765593,0.005386059073554215,0.021942601418147665,ENSG00000224536,CSRP1-AS1,NA,CSRP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55856]
ENSG00000204701.3,3.870557548110448,-5.514873055496918,1.9820231255928207,-2.7824463722376733,0.005395078071809338,0.021971053513109625,ENSG00000204701,OR2J3,442186,olfactory receptor family 2 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:8261]
ENSG00000185479.6,5.564581658675394,-5.276438758011623,1.8966721999486478,-2.781945535003087,0.005403410731725453,0.022000838114164808,ENSG00000185479,KRT6B,3854,keratin 6B [Source:HGNC Symbol;Acc:HGNC:6444]
ENSG00000230637.2,11.749595055688102,-2.350453427017654,0.8455229764864852,-2.7798812006088913,0.0054378788017691035,0.022132833004297546,ENSG00000230637,NA,NA,novel pseudogene
ENSG00000237993.1,3.7267944060541796,-4.689220832092164,1.6869808677017757,-2.7796526456642208,0.005441707149192827,0.022144240626719092,ENSG00000237993,NA,NA,novel transcript
ENSG00000186704.9,48.54125065862556,-1.149964775324675,0.4149564330266475,-2.7712903905042654,0.00558346077623147,0.022652428583709666,ENSG00000186704,DTX2P1,NA,DTX2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42352]
ENSG00000254656.3,4.073809477356753,-4.819428385372005,1.7398036780470434,-2.770098975064754,0.005603926098433802,0.022711302065639687,ENSG00000254656,RTL1,388015,retrotransposon Gag like 1 [Source:HGNC Symbol;Acc:HGNC:14665]
ENSG00000197172.10,3.5400385030407318,-5.376657648836173,1.941471754888233,-2.769372068019448,0.005616445630290023,0.0227566699285461,NA,NA,NA,NA
ENSG00000199466.1,3.472734362359055,-5.353797287808228,1.9375940455902776,-2.763116092348035,0.0057252399073862,0.023145362306737097,ENSG00000199466,Y_RNA,NA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000285545.1,39.65507536909259,-1.3226969868847347,0.4788111129677587,-2.762460918432777,0.005736742924090718,0.023174509488674798,ENSG00000285545,NA,NA,"novel transcript, antisense to NUCB2"
ENSG00000182463.16,6.174147395935467,-3.355476876743688,1.2152995457137559,-2.7610286604468266,0.005761961971583419,0.023263328887514808,ENSG00000182463,TSHZ2,128553,teashirt zinc finger homeobox 2 [Source:HGNC Symbol;Acc:HGNC:13010]
ENSG00000198695.2,59466.49157603768,-1.1123340894862237,0.4039267905315096,-2.753801222302071,0.00589075341205258,0.023712369066562135,ENSG00000198695,MT-ND6,4541,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]
ENSG00000238045.9,58.282982560782614,-1.0683374718282972,0.38823242558844395,-2.751798668565661,0.00592689464823389,0.023844514485684018,ENSG00000238045,MVP-DT,NA,MVP divergent transcript [Source:HGNC Symbol;Acc:HGNC:56029]
ENSG00000159527.3,6.647849952219023,-3.627998961704923,1.318617862568485,-2.7513649440771895,0.005934748601405293,0.023867217694457644,NA,NA,NA,NA
ENSG00000147573.17,3.43681207307964,-5.336450135727728,1.9414625407741446,-2.748675302074,0.005983662846571225,0.024037069429426215,ENSG00000147573,TRIM55,84675,tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]
ENSG00000133142.18,86.55988132929266,-1.0786865574766444,0.39313068193502376,-2.7438371184036168,0.006072566042922077,0.02432180411774689,NA,NA,NA,NA
ENSG00000144821.10,12.488408823211294,-2.4883518701495686,0.9074692104313786,-2.7420785648106945,0.006105173713533036,0.024429746260675556,NA,NA,NA,NA
ENSG00000081800.9,6.949038803026145,-3.3111592104041367,1.2124782687991518,-2.730901902005663,0.006316126896003268,0.025143401906066107,ENSG00000081800,SLC13A1,6561,solute carrier family 13 member 1 [Source:HGNC Symbol;Acc:HGNC:10916]
ENSG00000148935.11,15.056392081877346,-2.11586779613933,0.7749373293954805,-2.7303727874225565,0.006326274357548312,0.025179155009803347,NA,NA,NA,NA
ENSG00000197180.2,48.267587469531065,-1.3163981146476271,0.4826336356474056,-2.7275308172042516,0.00638102968542821,0.02535968948421975,NA,NA,NA,NA
ENSG00000132359.15,22.34347477876904,-1.537933630763064,0.5639003095480106,-2.7273147482323274,0.006385210009669493,0.025362657275694124,NA,NA,NA,NA
ENSG00000166825.15,1534.553734401384,-1.1561434692905441,0.42414073119425194,-2.7258487201528463,0.00641363865522103,0.025451807727170095,ENSG00000166825,ANPEP,290,"alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]"
ENSG00000271991.1,5.550160416042065,-3.4376001004624652,1.2619857034157593,-2.7239612074511377,0.006450408250217501,0.025574222353781907,NA,NA,NA,NA
ENSG00000272573.6,31.045591495419643,-1.3284433528944246,0.4882325486671564,-2.7209233725219466,0.006509985003234817,0.025780090448733594,ENSG00000272573,MUSTN1,389125,"musculoskeletal, embryonic nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:22144]"
ENSG00000212125.2,5.216565004427427,-3.8503546578355787,1.4163358269728124,-2.718532274979647,0.006557225816927671,0.025931065904597487,ENSG00000212125,TAS2R15P,NA,taste 2 receptor member 15 pseudogene [Source:HGNC Symbol;Acc:HGNC:19106]
ENSG00000250519.7,24.52885774254368,-1.785349165046023,0.6571842919015446,-2.716664392388571,0.006594343741240908,0.026057072487641855,ENSG00000250519,NA,NA,novel transcript
ENSG00000284627.1,51.31572425179494,-1.0656566381865853,0.3924583282925084,-2.7153370469241933,0.006620835017902159,0.02613921010240608,ENSG00000284627,NA,NA,"RNA binding protein, fox-1 homolog 1 (RBFOX1) pseudogene"
ENSG00000242861.1,66.37081638868565,-1.0502063685535146,0.38686230960737183,-2.714677399355273,0.006634035882904617,0.026182069600379547,ENSG00000242861,NA,NA,novel transcript
ENSG00000071575.11,5.6826512490910925,-4.525754406262872,1.667355480625888,-2.7143308423732204,0.006640980658219455,0.026199900305549875,NA,NA,NA,NA
ENSG00000109738.11,4.229827936662479,-4.877083754302095,1.7997464817063469,-2.709872642550251,0.006730904788353755,0.026530430118680958,ENSG00000109738,GLRB,2743,glycine receptor beta [Source:HGNC Symbol;Acc:HGNC:4329]
ENSG00000105997.22,42.17733522176611,-1.0930868876534594,0.4037000139351226,-2.707671166514069,0.0067757120694929675,0.026682687398229467,NA,NA,NA,NA
ENSG00000186564.6,41.79997830938344,-1.194362662290577,0.4412447497482798,-2.706803113174568,0.006793453374625249,0.026742797678196605,ENSG00000186564,FOXD2,2306,forkhead box D2 [Source:HGNC Symbol;Acc:HGNC:3803]
ENSG00000238279.1,31.897500751421763,-1.758475288599171,0.6508931025859137,-2.7016345412372282,0.00689995578842344,0.02709782564271352,NA,NA,NA,NA
ENSG00000269894.1,26.972373204712962,-1.5747273067344456,0.583602105806193,-2.698289281460189,0.0069696846315016525,0.027329215504237926,NA,NA,NA,NA
ENSG00000260891.1,13.375529662867212,-2.426090233729541,0.8991547941377765,-2.6981897327878714,0.006971769294320568,0.027329215504237926,ENSG00000260891,NA,NA,"novel transcript, intronic to NFATC3"
ENSG00000283236.1,39.32057489194155,-1.1325551398870166,0.41992339024396125,-2.69705181040056,0.006995638507659735,0.027405403147002936,ENSG00000283236,NA,NA,novel zinc finger protein pseudogene
ENSG00000080493.18,9.641855728664229,-3.601396941083924,1.3400538492544944,-2.6875016575546358,0.007198874499309171,0.028118324563871856,NA,NA,NA,NA
ENSG00000069122.19,3.3547901946056173,-5.297494910298063,1.971556036942727,-2.6869613701230817,0.007210529127807941,0.028144345999952892,ENSG00000069122,ADGRF5,221395,adhesion G protein-coupled receptor F5 [Source:HGNC Symbol;Acc:HGNC:19030]
ENSG00000213315.5,13.151599581404314,-2.3175611524975013,0.8631496462085168,-2.685005042494836,0.007252871194729687,0.028283184908181942,ENSG00000213315,NA,NA,ribosomal protein S18 (RPS18) pseudogene
ENSG00000101680.15,11.734258141089395,-2.3617108707386127,0.8810673450402913,-2.680511182298569,0.00735098083783179,0.028639909464176112,NA,NA,NA,NA
ENSG00000158517.15,98.51899798487632,-1.0334335658652873,0.3858199196025439,-2.678538648107876,0.007394419815885978,0.02879356405132733,NA,NA,NA,NA
ENSG00000274825.1,15.161148292740238,-2.160442640082405,0.8071326253538365,-2.676688529515574,0.007435372087504924,0.028926946687100236,ENSG00000274825,NA,NA,novel transcript
ENSG00000153956.16,6.959870117567479,-4.241131231311061,1.5872479976407008,-2.6720028865149716,0.007539999985179905,0.02926018685837608,NA,NA,NA,NA
ENSG00000120708.17,4.464825850193372,-4.172274999757098,1.5624997969434415,-2.6702563468609037,0.007579335762982804,0.029391705782026708,ENSG00000120708,TGFBI,7045,transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]
ENSG00000183914.14,18.512502044002986,-2.033913198993,0.7629394810000938,-2.6658906107819447,0.007678467292405803,0.02973340490990425,NA,NA,NA,NA
ENSG00000196724.13,3.0032341720781868,-5.134047084045519,1.9270950346966185,-2.664137985729266,0.0077185894522608725,0.029867344704877553,ENSG00000196724,ZNF418,147686,zinc finger protein 418 [Source:HGNC Symbol;Acc:HGNC:20647]
ENSG00000204186.10,11.782710989713758,-2.2488797466925976,0.8455204733840037,-2.659757885804902,0.007819684073568863,0.030172019034399374,ENSG00000204186,ZDBF2,57683,zinc finger DBF-type containing 2 [Source:HGNC Symbol;Acc:HGNC:29313]
ENSG00000229122.1,25.548611841132292,-1.5911090842389841,0.5983930269818484,-2.658969962040097,0.007837995072330047,0.03022106957174114,ENSG00000229122,AGBL5-IT1,NA,AGBL5 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41484]
ENSG00000266865.6,51.20197916477479,-1.0704393533644425,0.4033090450940386,-2.65414169700769,0.007951043079297199,0.03061321721971917,NA,NA,NA,NA
ENSG00000268649.5,14.404110931830509,-1.9963920058965554,0.7531713349310749,-2.650647884892289,0.008033754804269636,0.030887612844335822,ENSG00000268649,NA,NA,novel transcript
ENSG00000269949.1,11.204284745973423,-2.098861087411005,0.7919575509631579,-2.6502191750787976,0.008043956867830113,0.030915827107544997,ENSG00000269949,NA,NA,novel transcript
ENSG00000279799.1,33.962279564024776,-1.5218481517553308,0.5746292437857935,-2.6484001087884685,0.008087374572903537,0.031055058114553294,ENSG00000279799,NA,NA,TEC
ENSG00000248521.1,4.055434187038101,-5.581964087320023,2.1079610290278823,-2.648039508535995,0.008096006300010634,0.031077149871969707,ENSG00000248521,NA,NA,nei like 2 (E. coli) (NEIL2) pseudogene
ENSG00000138615.6,5.95576318764802,-3.9980823990576693,1.5115511255985081,-2.645019630066832,0.008168617807584821,0.031316902645840104,ENSG00000138615,CILP,8483,cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]
ENSG00000065609.14,4.215670917614817,-5.632461442179681,2.13043690971918,-2.6438057923630858,0.008197967791467788,0.031412692201130875,NA,NA,NA,NA
ENSG00000227372.12,3.695893152096716,-5.448591207610035,2.064975040011207,-2.638574850561131,0.008325531883530635,0.031783041801483995,ENSG00000227372,TP73-AS1,57212,TP73 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:29052]
ENSG00000106571.15,6.3094815233391435,-3.6522788850997245,1.3846117342720103,-2.6377639266649644,0.008345465631223964,0.031836624365616226,ENSG00000106571,GLI3,2737,GLI family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:4319]
ENSG00000138759.19,14.012449661678222,-2.2142738607753714,0.8400064204541817,-2.636020162296068,0.008388474702796436,0.03197245291840788,NA,NA,NA,NA
